n_max,Delta (dB),Approx. overlap,r0 (dB),c0_0,c0_2,c0_4,c0_6,c0_8,c0_10,c0_12,Navg0,Fidelity0,r1 (dB),c1_0,c1_2,c1_4,c1_6,c1_8,c1_10,c1_12,Navg1,Fidelity1
4,10.0,0.012316147343865205,2.648221522104145,0.6332701293865076,-0.1806561203591572,0.7525505361134681,0.0,0.0,0.0,0.0,3.283550300210382,0.75640219376357,-2.323579530919549,0.12637357299024468,0.636147551807403,0.7611478255760794,0.0,0.0,0.0,0.0,4.662944689546843,0.8366342696487171
4,10.2,0.012997047966733295,2.666458393804703,0.6258008027013809,-0.17328633201773105,0.7604901067563278,0.0,0.0,0.0,0.0,3.3306755181029897,0.7422387353608004,-2.334446217073439,0.1234423353667595,0.6307652856571078,0.7660921251711328,0.0,0.0,0.0,0.0,4.688281022398492,0.8217615071877508
4,10.4,0.013634831434951542,2.683659955478062,0.6185889692720455,-0.1661383081756225,0.7679490540835823,0.0,0.0,0.0,0.0,3.3749625357419126,0.7278488471802729,-2.344427054708851,0.12067985971660128,0.625571392807128,0.7707767536774276,0.0,0.0,0.0,0.0,4.711865929091426,0.8063421940539018
4,10.6,0.01423000627967147,2.6998948728937133,0.6116331478426029,-0.15921697873136992,0.7749547381265554,0.0,0.0,0.0,0.0,3.4165602708894682,0.713253457958485,-2.353589065075234,0.11807594452900354,0.6205644477448884,0.775214704143495,0.0,0.0,0.0,0.0,4.733812020898886,0.790428906977705
4,10.8,0.014783551327294671,2.7152267438459123,0.6049307884742783,-0.15252516174300318,0.7815336308765982,0.0,0.0,0.0,0.0,3.455615867543625,0.6984740271000849,-2.361994934819589,0.11562104519009417,0.6157421941379231,0.7794185809097604,0.0,0.0,0.0,0.0,4.754226993466474,0.7740765536747187
4,11.0,0.015296855517847999,2.729714623398363,0.5984784302751504,-0.14606392043270977,0.7877111778428324,0.0,0.0,0.0,0.0,3.4922734702527416,0.683532638359847,-2.369703434992072,0.11330603481266688,0.6111017583086702,0.7834005255741572,0.0,0.0,0.0,0.0,4.773213605948896,0.7573414112593593
6,3.0,0.09350997671877356,0.9420727533942509,0.9523980598911621,-0.27014016553179726,0.14128774356711432,7.837855071302701e-09,0.0,0.0,0.0,0.3513961583613885,0.9985766244217127,-1.447309768232017,0.38588693591640727,0.7801748744875698,0.47967260227906755,0.1110523864246855,0.0,0.0,0.0,3.0472947003215936,0.9999897088211773
6,3.2,0.08129841907802722,0.9814642009153183,0.9466671066673791,-0.2810438242729614,0.1575936483314749,-2.134453702346035e-09,0.0,0.0,0.0,0.39746093449952924,0.9980559127442644,-1.5774045145039504,0.3676180738868798,0.776009183791977,0.4981601975897949,0.12042888348580136,0.0,0.0,0.0,3.238643534535181,0.9999842772907138
6,3.4,0.07010509993077911,1.0275065277085165,0.9404734817223622,-0.29137412276272134,0.17495928326337584,-1.6605088459158148e-08,0.0,0.0,0.0,0.44923528970827065,0.9973865085444238,-1.7046494582873037,0.3497679968437045,0.7706890957456725,0.5164433018304455,0.13033411716210175,0.0,0.0,0.0,3.436739130205302,0.999976029215818
6,3.6,0.05989383404898982,1.0798110204483033,0.9338125128456802,-0.3010158737937966,0.19334847963528,7.459363144210483e-09,0.0,0.0,0.0,0.507073602913955,0.9965398318137402,-1.8289572749543461,0.33237307847763686,0.7642517260862057,0.5344459599998561,0.1407655913829714,0.0,0.0,0.0,3.6413705126033045,0.9999636203036005
6,3.8,0.0506277839140177,1.1378416535068967,0.9266867103561434,-0.30985209739776576,0.21270500367432627,3.008190602122235e-09,0.0,0.0,0.0,0.5712385446781894,0.9954855730838597,-1.950244169531938,0.31546562070062206,0.7567412671946707,0.5520924423152151,0.1517169463860703,0.0,0.0,0.0,3.8522641402415565,0.9999451552005489
6,4.0,0.04227102932180926,1.200905326456667,0.9191066894390717,-0.3177685706369321,0.23295070067235635,-1.0264065656738283e-08,0.0,0.0,0.0,0.6418660574101402,0.9941923889248194,-2.0684295499487764,0.29907403677244754,0.7482086899261072,0.569307972130877,0.163177540476466,0.0,0.0,0.0,4.069079463696088,0.9999180103357135
6,4.2,0.03478928284910628,1.26816406803725,0.9110913005376818,-0.32465959907963715,0.2539858004101916,9.184130809586914e-09,0.0,0.0,0.0,0.7189372658630283,0.9926286353660043,-2.183437326139552,0.2832226415490791,0.7387112433977434,0.5860198739344309,0.17513235436709262,0.0,0.0,0.0,4.291409350373148,0.999878620417665
6,4.4,0.02814983698475667,1.338665907704337,0.9026670417178009,-0.33043446785887404,0.2756905407289353,2.938033438436236e-08,0.0,0.0,0.0,0.8022599267570407,0.9907630586329812,-2.29519672700428,0.26793175245926903,0.7283119467420449,0.6021584208661418,0.1875620442332676,0.0,0.0,0.0,4.518780472391461,0.9998222283726768
6,4.6,0.022320812184834418,1.411391334631805,0.8938667712305239,-0.3350230900403484,0.29792905939925607,-1.179592542236819e-08,0.0,0.0,0.0,0.891464209664311,0.9885653746298323,-2.4036427104087745,0.2532177141767117,0.7170790210318361,0.6176577699777416,0.20044287467978306,0.0,0.0,0.0,4.750654659763505,0.9997426010913472
6,4.8,0.017269828758951195,1.4853102741584034,0.8847278346951615,-0.3383803404132022,0.3205548373329875,2.0897411331150033e-08,0.0,0.0,0.0,0.9860150216285664,0.9860066996275441,-2.5087176785761383,0.23909279787632928,0.7050850650350504,0.6324570457087315,0.21374697753178337,0.0,0.0,0.0,4.9864347922204715,0.9996317164394777
6,5.0,0.012962641596974545,1.5594434477969152,0.8752898934787453,-0.3404883081595612,0.3434171142811179,-4.0090783108134256e-08,0.0,0.0,0.0,1.0852411780098237,0.9830598352606811,-2.610370183118085,0.22556560324799654,0.6924064564308023,0.6465009932248726,0.2274421321646516,0.0,0.0,0.0,5.225465071350614,0.9994794304133074
6,5.2,0.009361914783248106,1.6329048512791011,0.8655932469583161,-0.3413557819561452,0.36636670283829936,2.8342691139411427e-08,0.0,0.0,0.0,1.1883684138371362,0.9796994472087419,-2.7085579623992433,0.21264086114006572,0.6791223153740659,0.6597409057793214,0.24149261308827594,0.0,0.0,0.0,5.467043064614142,0.9992731368453301
6,5.4,0.0064264265116071115,1.7049426663267013,0.8556771144714559,-0.3410165000968977,0.38926138061286686,6.896996886110471e-08,0.0,0.0,0.0,1.294564136713575,0.9759021968448033,-2.803246073618006,0.20031984862256863,0.6653138265327596,0.672135142687233,0.25585898545336605,0.0,0.0,0.0,5.710421572900635,0.9989974354213947
6,5.6,0.004110947879332764,1.7749508718123244,0.8455788819719475,-0.3395250905406767,0.41196974070527737,-9.394264590284889e-09,0.0,0.0,0.0,1.4029734894731543,0.9716468839870526,-2.894408712519099,0.18860041776548303,0.6510631788620778,0.6836498148874903,0.27049870638320106,0.0,0.0,0.0,5.954820133738798,0.998633826663325
6,5.8,0.002366634232364876,1.8424674725387709,0.8353338833043652,-0.33695282374374513,0.43437322428408315,-2.1127887030216394e-08,0.0,0.0,0.0,1.5127496053947818,0.9669146402495151,-2.98202903576156,0.17747729314504027,0.6364527228263871,0.6942590592345723,0.2853666075341087,0.0,0.0,0.0,6.199433237127392,0.9981604546845114
6,6.0,0.0011417945983236888,1.907169200865853,0.8249752129224536,-0.33338323860079144,0.4563677401878806,-2.2120782006120627e-09,0.0,0.0,0.0,1.6230832371647492,0.9616891849997988,-3.066099529352011,0.16694227992914396,0.6215640412972055,0.7039453460217006,0.3004153250973439,0.0,0.0,0.0,6.44344030803852,0.9975519196863186
6,6.2,0.0003829664163126351,1.9688519988537332,0.8145341006612217,-0.32890782116531037,0.47786383420027406,2.8871091217164325e-08,0.0,0.0,0.0,1.7332195236466081,0.9559571288511312,-3.1466230851318184,0.15698447083953251,0.6064769165512033,0.7126995752285844,0.31559616772038973,0.0,0.0,0.0,6.686019138765238,0.9967791821211892
6,6.4,3.605840079287186e-05,2.027411153929592,0.8040402577495307,-0.3236224443957285,0.49878630441663885,3.2246420304639394e-09,0.0,0.0,0.0,1.842470303028454,0.9497082896384129,-3.2236119420120666,0.1475905621864457,0.5912687061116593,0.720520945196085,0.33085935178216014,0.0,0.0,0.0,6.926352983724365,0.9958095790441969
6,6.6,4.7473056518085904e-05,2.082819403299575,0.7935222664393905,-0.3176243606893857,0.5190733841848879,4.2774202421448073e-08,0.0,0.0,0.0,1.9502195964959141,0.9429359760416864,-3.2970892038071247,0.13874515122767017,0.5760133499449863,0.7274167319358141,0.34615502567107737,0.0,0.0,0.0,7.163645803549685,0.9946069703079832
6,6.8,0.00036511399937405755,2.1351112522568854,0.7830076910354413,-0.3110098488909186,0.5386759969355229,-3.276550538157865e-08,0.0,0.0,0.0,2.0559295703779394,0.9356371944221216,-3.3670875882845754,0.13043096337592472,0.5607808574836113,0.7334018760585711,0.36143364794541394,0.0,0.0,0.0,7.397129706285488,0.9931320278947586
6,7.0,0.0009392405328783706,2.184363544552575,0.7725233348678493,-0.30387230349241734,0.557556562388444,-3.195026965228291e-08,0.0,0.0,0.0,2.159137339177214,0.9278127430493056,-3.4336503872538993,0.12262923295583185,0.5456365775334279,0.7384984874883932,0.37664675819721877,0.0,0.0,0.0,7.626077737690079,0.9913426758761018
6,7.2,0.0017231630949032968,2.2306842640549305,0.7620950862022123,-0.2963010792000877,0.5756880666410792,4.815793783106935e-08,0.0,0.0,0.0,2.259456038253141,0.9194671718422591,-3.4968307142235258,0.11531986184474251,0.5306407770171613,0.7427351431619308,0.3917476258293932,0.0,0.0,0.0,7.849812609331111,0.9891946814039333
6,7.4,0.002673724316278555,2.2742038501685813,0.7517479387464517,-0.2883800408754174,0.5930531077529436,-1.3023305678724819e-08,0.0,0.0,0.0,2.356571892490836,0.9106086020027754,-3.5566912024882917,0.10848186125144912,0.5158482859894701,0.7461461882468754,0.4066916490261939,0.0,0.0,0.0,8.067714244428418,0.9866423890463327
6,7.6,0.0037516808095401162,2.3150605139100278,0.7415057651010029,-0.28018765387823813,0.609642582942032,2.0566413145771983e-07,0.0,0.0,0.0,2.45023580225632,0.9012484158097439,-3.6133036780373926,0.10209346633299762,0.5013082811948201,0.7487708514358177,0.42143699811427227,0.0,0.0,0.0,8.279227669037832,0.9836395821114264
6,7.8,0.0049218330536103345,2.35340449588485,0.7313910761039514,-0.2717954968721695,0.6254552755198297,1.8700802225759268e-08,0.0,0.0,0.0,2.540266875749939,0.8914008402843423,-3.6667482015098103,0.09613258873816113,0.48706415526867275,0.7506524760161478,0.43594482940611146,0.0,0.0,0.0,8.483866758233106,0.980140445912339
6,8.0,0.006153127405482943,2.38938169503359,0.7214252234210264,-0.26326939870795163,0.6404958007233766,-7.234980705326405e-08,0.0,0.0,0.0,2.626534196086213,0.881082458050448,-3.7171129064383774,0.0905768132085198,0.4731533879804832,0.7518375852205793,0.45017991714637684,0.0,0.0,0.0,8.681220753585567,0.9761005998932143
6,8.2,0.008330005578533525,3.4707401836687386,0.6931068731077669,-0.1751735929093224,0.6638377120870218,-0.21962824683834017,0.0,0.0,0.0,4.211402868512351,0.8707242527138189,-3.764492657044996,0.08540388925778818,0.45960781907676157,0.752375042681161,0.4641105724864332,0.0,0.0,0.0,8.870953248810663,0.9714781589042459
6,8.4,0.00977403877145063,3.5610502308754324,0.6833748446476378,-0.15858955995479376,0.6712804411316953,-0.2392294767194516,0.0,0.0,0.0,4.436926216248826,0.8601089223715149,-3.8089883514313922,0.08059169120275333,0.4464536926266952,0.7523152091352517,0.47770901786850295,0.0,0.0,0.0,9.052804378213,0.966234779414841
6,8.6,0.011195841440938808,3.630702931483827,0.6741724415648386,-0.14343350309641698,0.6781916142347827,-0.25490092900120875,0.0,0.0,0.0,4.627588613789515,0.8491205399725755,-3.85070601259645,0.07611852451379204,0.4337119971007589,0.7517091560846783,0.490951340211401,0.0,0.0,0.0,9.226588904331807,0.9603366447141715
6,8.8,0.012585037242828851,3.687330449307405,0.6653684376154418,-0.12926872882095616,0.6846288480016037,-0.2680630121047361,0.0,0.0,0.0,4.7944451499024545,0.8377584001628734,-3.8897559158286037,0.0719632068149844,0.4213986724499669,0.7506079289963654,0.5038176184397826,0.0,0.0,0.0,9.392194714242933,0.9537553445839381
6,9.0,0.013931199681639347,3.734612295370286,0.6569038278557378,-0.115908546171569,0.6906455574487862,-0.2793765986071881,0.0,0.0,0.0,4.942753035948068,0.8260268296278596,-3.926251214877692,0.06810524518423716,0.4095250768656991,0.7490619167948364,0.516291711927133,0.0,0.0,0.0,9.549577344782616,0.9464686096589917
6,9.2,0.015225778980699638,3.7746950374688244,0.648746389855675,-0.10325643517377621,0.696289820429771,-0.28921742034269154,0.0,0.0,0.0,5.075597154225967,0.8139332830060887,-3.960307776726017,0.06452493442350636,0.39809829901818644,0.7471202458752112,0.5283612545979272,0.0,0.0,0.0,9.69875762956661,0.9384608684856697
6,9.4,0.01646103211473609,3.808985462125035,0.6408794801561961,-0.09125082801389776,0.7016025925685797,-0.2978264266420529,0.0,0.0,0.0,5.195005412246203,0.8014875335265036,-3.992041990276451,0.06120327921615195,0.38712160219378366,0.7448304088502976,0.540017301371067,0.0,0.0,0.0,9.83981269589696,0.9297236055559674
6,9.6,0.017632654704430706,3.838473355475454,0.6332888887536728,-0.07985490514409854,0.7066220441200997,-0.3053746293808697,0.0,0.0,0.0,5.30251357389376,0.7887012832660367,-4.021570853721357,0.05812236111922638,0.37659493218587253,0.7422377537182528,0.5512541747193083,0.0,0.0,0.0,9.97287192118895,0.9202555104422845
6,9.8,0.018736930810796665,3.863900001077089,0.6259665826600238,-0.06903735593474764,0.711380228873803,-0.31199014543289283,0.0,0.0,0.0,5.399303005987114,0.7755879737777411,-4.04901104267471,0.05526502605747947,0.3665151664682149,0.7393851984036569,0.5620693356048008,0.0,0.0,0.0,10.098111289158643,0.910062420484849
6,10.0,0.019771856631004073,3.8858423297044773,0.618905713463656,-0.05877291084667551,0.7159053171493746,-0.31777514010695795,0.0,0.0,0.0,5.4863637342445575,0.7621627023164913,-4.074477791038825,0.05261515743918585,0.356876526596526,0.7363131087193638,0.5724629210112617,0.0,0.0,0.0,10.215745032213887,0.8991570711339492
6,10.2,0.02073668298113632,3.9047637800844703,0.6121002507132789,-0.04903866621228823,0.7202218128408224,-0.3228142385355289,0.0,0.0,0.0,5.564550019449458,0.7484421919487797,-4.09808436763032,0.050157507785595516,0.3476712900496002,0.7330589963610039,0.5824374698988821,0.0,0.0,0.0,10.326019075722401,0.8875586779593306
6,10.4,0.021631648307044088,3.9210468173272734,0.6055446641599581,-0.03981313486386507,0.7243506852098582,-0.3271798571065382,0.0,0.0,0.0,5.634619356833073,0.7344447817616432,-4.1199415952722624,0.04787792117287194,0.3388896708174312,0.7296575178659005,0.5919978059923383,0.0,0.0,0.0,10.429206372425154,0.8752923816838217
6,10.6,0.022457916634052895,3.9350127409540865,0.5992334624743177,-0.03107550367125627,0.7283098278119465,-0.3309355907653146,0.0,0.0,0.0,5.697256733300608,0.7201904128931201,-4.140157235978342,0.04576290186271925,0.3305204476773893,0.7261404890084141,0.601150547453954,0.0,0.0,0.0,10.525599540001153,0.8623885918900187
6,10.8,0.023217239304878224,3.94693641837309,0.5931611503505594,-0.02280514914284888,0.7321144504939412,-0.33413800482610656,0.0,0.0,0.0,5.753087142574483,0.7057005927159579,-4.158835208225945,0.043800105567241045,0.32255139023107854,0.722536837104123,0.6099038206476156,0.0,0.0,0.0,10.61550412140413,0.8488822661843508
6,11.0,0.023911949020280952,3.9570557729414797,0.5873220190425628,-0.014981781859488456,0.7357773091004483,-0.33683845324084477,0.0,0.0,0.0,5.802688884267048,0.6909983251749345,-4.17607606371995,0.041977980857547774,0.3149691501737511,0.7188726694056898,0.6182672308508003,0.0,0.0,0.0,10.699237065261794,0.8348121598462127
8,3.0,0.09415520348207793,0.6758656522836393,0.9574261410780959,-0.2563759613407552,0.12691390889776938,0.006928257745421689,0.03809737261060831,0.0,0.0,0.2871646466537499,0.9999970461691893,-1.8543265540914489,0.3604935219401165,0.7517499989842101,0.5236248912160832,0.17347077822332013,0.025322363734164955,0.0,0.0,3.684363578400027,0.9999966233185028
8,3.2,0.08219512416078746,0.6275311608006062,0.9535985075644239,-0.2638195114239513,0.1376462030199097,0.009753753052515192,0.04480556727246418,0.0,0.0,0.30755686859701686,0.9999948384105567,-2.0025236558176935,0.3412987392010176,0.7440990930053053,0.541970872813606,0.18781682832704294,0.02870753258826478,0.0,0.0,3.9495235975083607,0.9999940116706374
8,3.4,0.07130777477887953,0.5816245214892461,0.9494575349329074,-0.2710952992488246,0.148763010169451,0.012953240248174586,0.05234031387693846,0.0,0.0,0.3308033418013895,0.9999911598915684,-2.148499369030095,0.32254667642426643,0.7351005090105271,0.55979388681922,0.20289776032944187,0.0324682356976321,0.0,0.0,4.228440535334969,0.9999896646339992
8,3.6,0.0614558016256406,0.5381031506047875,0.9449773806429274,-0.2781837381067354,0.16021636185281798,0.016522993297685074,0.06073932855565218,0.0,0.0,0.35728808761570635,0.9999851752250398,-2.2921123457597803,0.30428211006326217,0.7248022651649885,0.5769830377836075,0.2186848603182748,0.036627583671203855,0.0,0.0,4.521237233633833,0.9999826127993481
8,3.8,0.052596546630773504,0.4969182280418456,0.9401320064939616,-0.28506382601020985,0.1719525013846543,0.020453096572804332,0.07003166122805761,0.0,0.0,0.3874224393943462,0.9999756621110208,-2.433246106122915,0.28654426358348867,0.7132602131002264,0.5934315139521112,0.23514482757676827,0.04120924323517384,0.0,0.0,4.827992502271569,0.9999714481209389
8,4.0,0.04468300482606473,0.45801359678063586,0.934895916331333,-0.291712965544395,0.18391261895160196,0.02472726749441416,0.08023641438333279,0.0,0.0,0.42163680956736604,0.9999608755959546,-2.571788690038997,0.26936786470145185,0.7005392790951288,0.6090357495799473,0.2522367062956433,0.04623604303310585,0.0,0.0,5.148697764294814,0.9999541747379574
8,4.2,0.037664377330067327,0.4213267029811719,0.9292447987969416,-0.2981075328847666,0.196033676184097,0.029323702223330035,0.09136148552444971,0.0,0.0,0.4603708235319747,0.9999383828452789,-2.707633913548919,0.2527830166972589,0.6867126921866691,0.6236971208580394,0.26991181657240176,0.051729465266044744,0.0,0.0,5.483251784994254,0.9999280288690128
8,4.4,0.031486743082186096,0.38678601983835303,0.9231564101048687,-0.3042231322821303,0.20824905990650588,0.034215225540519506,0.10340297702306435,0.0,0.0,0.5040599491440014,0.9999048685969366,-2.8406884491856124,0.2368147880162796,0.671860636710872,0.6373234062586597,0.2881153632180333,0.05771008862587744,0.0,0.0,5.831473620183343,0.999889268037822
8,4.6,0.02609366548224782,0.35432068559796925,0.9166112495919879,-0.31003523673455946,0.22049039455681516,0.039370043259267865,0.1163441219262924,0.0,0.0,0.5531229401925931,0.9998559140116384,-2.9708666771515455,0.2214834693332927,0.6560698332920678,0.649829816760421,0.3067855949593076,0.06419699873190385,0.0,0.0,6.193088305883532,0.9998329321970963
8,4.8,0.02142666215361605,0.32385285099752364,0.9095935535784596,-0.31551978149297927,0.23268788385624978,0.04475224512749395,0.13015536883989967,0.0,0.0,0.6079435023082951,0.9997857546820605,-3.098089599823382,0.20680470507336457,0.6394328702673953,0.6611399553799934,0.32585415202777257,0.07120708810631955,0.0,0.0,6.567720599057741,0.9997525820008187
8,5.0,0.01742591492122559,0.2953006027276676,0.9020921609820881,-0.32065360280310273,0.244771672666175,0.050323002600925024,0.14479441900562237,0.0,0.0,0.668853579448583,0.9996870268514106,-3.222287178555539,0.19278959978605037,0.6220467720846199,0.6711871706104776,0.34524682891191477,0.078755270856264,0.0,0.0,6.954900879140963,0.9996400223610614
8,5.2,0.01403080420087655,0.26858211537630095,0.8941011453628436,-0.32541531420485037,0.25667344949965976,0.056041085361675805,0.160206592296579,0.0,0.0,0.73611765834811,0.9995505140498705,-3.34338918021745,0.17944507840843404,0.6040131144403476,0.6799153511338023,0.3648826682126448,0.08685260629353293,0.0,0.0,7.354035074439672,0.9994850222921912
8,5.4,0.011180598148232277,0.24361346794371216,0.8856205387859902,-0.32978599692502925,0.2683272106685852,0.061863923058380156,0.17632589302627438,0.0,0.0,0.8099163120161232,0.9993649089306826,-3.461333229295454,0.16677375665658653,0.5854360814140724,0.6872800070098338,0.3846760857754744,0.09550711840681268,0.0,0.0,7.764427267645645,0.9992750446405809
8,5.6,0.008815261138588371,0.22030944740380645,0.8766568862479137,-0.3337495906070427,0.2796706056971145,0.06774863384376822,0.1930761235499791,0.0,0.0,0.8903326305829035,0.9991166066045755,-3.576056328131024,0.15477451046271215,0.5664220638110525,0.6932492067403077,0.40453647400366616,0.10472189405960597,0.0,0.0,8.185251731802792,0.9989950013655601
8,5.8,0.0068761854597475195,0.19858575455374702,0.8672234566498093,-0.33729365208365697,0.29064606492627937,0.07365271715845424,0.2103725521522222,0.0,0.0,0.9773429150134499,0.9987895458310624,-3.687502774195349,0.14344231152737605,0.5470777413156103,0.6978041383409207,0.42437047845887205,0.11449598137952781,0.0,0.0,8.615579052609538,0.9986270513422554
8,6.0,0.00530696916496802,0.17835756941135747,0.8573404619016417,-0.3404097357501712,0.3012014948214337,0.07953513720102309,0.22812357541596323,0.0,0.0,1.0708092774972715,0.9983651127910272,-3.795618953588111,0.1327685746481525,0.527509472370428,0.7009396108205951,0.4440823284341101,0.12482311365916494,0.0,0.0,9.054359780317935,0.9981504580097116
